"name","pos","team","sourceName","player","playerID","season","positionRank","overallRank","points","pointsLo","pointsHi","vor","pick","risk","sdPts","sdPick","passAtt","passComp","passIncomp","passYds","passTds","passInt","rushAtt","rushYds","rushTds","rec","recTgt","recYds","recTds","returnTds","twoPts","fumbles","dstPtsAllowed","dstYdsAllowed","dstSack","dstSafety","dstInt","dstFumlRec","dstFumlForce","dstBlk","dstTd","fg","fgAtt","fg019","fg2029","fg3039","fg4049","fg50","xp"
"JAMESCASEY","TE","PHI","averageRobust","James Casey",390,2015,80,357,15.589652236699,11.6250582056688,26.6249383820319,-105.006336247817,362.5,2.58470972497248,10.9074587439055,4.5,0,0,0,0,0,0,0,0,0,7.12481675476171,2,100.717217893592,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ERIKLORIG","RB","NO","cbs1","Erik Lorig",328,2015,118,369,19.075,8.22,19.075,-105.039475214065,NA,2.47434264170609,5.55535852428386,NA,NA,NA,NA,NA,NA,NA,5,22,0,12,3,87,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STORMJOHNSON","RB","JAC","yahoo","Storm Johnson",812,2015,99,302,18.93,11.075,35.9,-105.184475214065,215.7,4.43502218322787,10.7147020296102,38.9,21.2,0,0,0,0,0,31,68.3,2.1,1,1,-4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RHETTELLISON","TE","MIN","cbs2","Rhett Ellison",721,2015,71,327,15.25,15.25,32.25,-105.345988484516,NA,2.87909461387755,9.00504488236085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,14,106,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JEDCOLLINS","RB","DET","average","Jed Collins",413,2015,117,350,18.6583333333333,11.175,29.65,-105.456141880732,NA,2.99110963670579,9.72433588135114,NA,7.4,NA,NA,0,0,0,7,36,0.7,8.63333333333333,4,54.0666666666667,0.7,0,0,0.0333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANTEROSARIO","TE","CHI","cbs1","Dante Rosario",236,2015,80,370,15.125,0.9,30,-105.470988484516,NA,3.47628166966491,12.0792069103618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,57,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOSEPHRANDLE","RB","DAL","cbs2","Joseph Randle",483,2015,103,328,18.625,18.625,37,-105.489475214065,208.2,5.5529893519461,7.91730699164811,66.6,NA,NA,NA,NA,NA,NA,41,155,0,5,1,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACESANDERS","WR","JAC","averageRobust","Ace Sanders",5,2015,127,358,41.60625,11.425,57.1,-105.522877658388,264.4,6.83235721228507,24.361013081014,63.6,0,0,0,0,0,0,4,8,0,27.3,5,283.25,1.05,0.1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CORYHARKEY","TE","STL","cbs2","Cory Harkey",213,2015,72,329,15,5.0375,27.375,-105.595988484516,NA,3.30363007749087,11.1904418850791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,72,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RISHARDMATTHEWS","WR","MIA","cbs2","Rishard Matthews",731,2015,120,330,41.5,31.775,41.5,-105.629127658388,288.3,4.75624631390447,4.89581028363368,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,12,284,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RYANMALLETT","QB","HOU","yahoo","Ryan Mallett",762,2015,39,303,36.084,6.9,36.084,-105.663601193478,NA,4.36266221605665,12.5855741757511,NA,12.7,71,46.3333333333333,1511,8.1,7.7,9.33333333333333,16.2,0.4,0,0,0,0,0,0.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOSHHUFF","WR","PHI","cbs2","Josh Huff",488,2015,121,331,41.45,14.925,41.45,-105.679127658388,309,7.26694009377776,13.8050488952412,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,12,274,1,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DARRIUSHEYWARDBEY","WR","PIT","average","Darrius Heyward-Bey",243,2015,119,351,41.4375,7.625,75.25,-105.691627658388,244.2,10.4706911414417,47.8180960777403,91.5,0,NA,NA,0,0,0,NA,0,0,20.4,4,312.3,0.65,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DARRIUSHEYWARDBEY","WR","PIT","averageRobust","Darrius Heyward-Bey",243,2015,128,359,41.4375,7.625,75.25,-105.691627658388,244.2,10.4706911414417,47.8180960777403,91.5,0,NA,NA,0,0,0,NA,0,0,20.4,4,312.3,0.65,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEVINOGLETREE","WR","DET","averageRobust","Kevin Ogletree",538,2015,129,360,41.4,2.85,59.25,-105.729127658388,369.5,7.19887722054593,30.627928431417,58.5,0,NA,NA,0,0,0,NA,0,0,17.85,1,282,1.025,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRANKSUMMERS","RB","BUF","average","Frank Summers",337,2015,118,352,18.3525,12.125,26.9,-105.761975214065,393,7.04723648550757,7.65584458110273,99,11.3,NA,NA,0,0,0,12,40.7333333333333,0.7,8.93333333333333,8,62.2333333333333,0.4,0,0,0.0333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EJMANUEL","QB","BUF","yahoo","EJ Manuel",321,2015,40,304,35.974,35.974,125,-105.773601193478,175.5,6.92028366820797,42.8764637340037,35.3,16.1,230.333333333333,161.333333333333,846,5.1,3.1,78.3333333333333,52.3,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LEESMITH","TE","BUF","average","Lee Smith",569,2015,79,353,14.7958333333333,9.7625,24.5,-105.800155151183,NA,2.76272586336298,8.40600913533487,NA,0,NA,NA,0,0,0,NA,0,0,8.26666666666667,3,84.7666666666667,0.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMESHANNA","TE","DAL","average","James Hanna",393,2015,80,354,14.7166666666667,3.9,22.125,-105.879321817849,NA,2.99051988668285,9.57863290523931,NA,0,NA,NA,0,0,0,NA,0,0,9.43333333333333,2,98.5333333333333,0.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAKELOCKER","QB","TEN","yahoo","Jake Locker",384,2015,41,305,35.844,35.844,146.76,-105.903601193478,160.8,7.50845684935519,51.4739474297435,32,18.1,255.666666666667,165.666666666667,772,4.1,4,47.6666666666667,108,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRAVISBENJAMIN","WR","CLE","average","Travis Benjamin",854,2015,120,355,41.195,-1.4,59.69,-105.934127658388,367.5,7.55125722635354,28.3113114908747,70.5,2.15,0,0,0,0,0,0,8.95,0,16.525,28,246,1.825,0.1,0,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STORMJOHNSON","RB","JAC","averageRobust","Storm Johnson",812,2015,116,361,18.14375,11.075,35.9,-105.970725214065,215.7,4.43502218322787,10.7147020296102,38.9,10.6,0,0,0,0,0,30.25,113,0.5,4.25,1,30.75,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NICKKASA","TE","OAK","average","Nick Kasa",676,2015,81,356,14.625,14.625,14.625,-105.970988484516,NA,5.14763086436882,20.6828733497065,NA,0,0,0,0,0,0,0,0,0,8.5,NA,93,0.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NICKKASA","TE","OAK","averageRobust","Nick Kasa",676,2015,81,362,14.625,14.625,14.625,-105.970988484516,NA,5.14763086436882,20.6828733497065,NA,0,0,0,0,0,0,0,0,0,8.5,NA,93,0.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JARIUSWRIGHT","WR","MIN","average","Jarius Wright",401,2015,121,357,41.13625,-0.1,72.16,-105.992877658388,285.7,5.35047436282001,31.1104961856391,19.2,1.85,0,0,0,0,0,0,12.55,0.05,20.45,41,274.25,0.9,0,0,0.0333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIDAUSBERRY","TE","OAK","average","David Ausberry",250,2015,82,358,14.5625,1.75006341515887,32.6249365848411,-106.033488484516,369,7.35716190904102,16.2193621432328,71.9,0,0,0,0,0,0,0,0,0,7.75,4,92.5,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANNYAMENDOLA","WR","NE","yahoo","Danny Amendola",232,2015,101,306,41.05,41.05,119.975,-106.079127658388,138.4,5.94532225424501,34.2850512553698,25.1,0,0,0,0,0,0,0,0,0,21.7,16,230,1.9,0.2,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEARPASCOE","TE","ATL","averageRobust","Bear Pascoe",66,2015,82,363,14.3732389074629,6.12507907639244,25.3749209236076,-106.222749577053,393,3.68561023170405,10.8634397368728,22,0,0,0,0,0,0,0,0,0,9.18053738724573,1,90.985911259703,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIDNELSON","WR","NYJ","averageRobust","David Nelson",258,2015,130,364,40.7847870209347,8.12505917892356,65.7499202762912,-106.344340637453,268.7,5.99605529538464,35.1002285130263,24.5,0,0,0,0,0,0,0,0,0,25.5297229726694,16,278.278296167478,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALENSAUNDERS","WR","NYJ","cbs2","Jalen Saunders",388,2015,122,332,40.75,40.75,53.75,-106.379127658388,NA,2.48362468452034,9.19238815542512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,230,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRANDONBOSTICK","TE","GB","yahoo","Brandon Bostick",99,2015,66,307,14.1125,14.1125,48.125,-106.483488484516,213.6,6.19248398297534,15.9968759157062,53.8,0,0,0,0,0,0,0,0,0,5.3,4,40.9,1.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JEREMYROSS","WR","DET","cbs2","Jeremy Ross",427,2015,123,333,40.6,11.725,44.825,-106.529127658388,NA,4.20820279577113,18.0149301506648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,22,248,1,0.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRUCEMILLER","RB","SF","average","Bruce Miller",134,2015,119,359,17.4875,11.1625,27.35,-106.626975214065,NA,2.85845371526468,8.6541445995546,NA,4,NA,NA,0,0,0,6,17,0.333333333333333,13,5,106.3,0.1,0,0,0.0333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUSTINPETTIS","WR","STL","averageRobust","Austin Pettis",62,2015,131,365,40.3125,20.75,65.25,-106.816627658388,330,8.38201013285264,22.2529258375912,100,0,NA,NA,0,0,0,NA,0,0,25,18,274.5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOHNPHILLIPS","TE","SD","cbs1","John Phillips",460,2015,81,371,13.75,4.375,13.75,-106.845988484516,363,3.40686996692995,4.74273018243009,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,110,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTSPAETH","TE","PIT","yahoo","Matt Spaeth",629,2015,67,308,13.75,13.75,24.375,-106.845988484516,NA,2.16579590366374,5.33317057043306,NA,0,NA,NA,0,0,0,NA,0,0,1.7,1,41.2,1.1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRAVARISCADET","RB","NO","espn","Travaris Cadet",853,2015,93,269,17.175,17.175,75.925,-106.939475214065,298.2,6.89358739275895,24.0566710688879,73.9,0,0,0,0,0,0,19,79,0,12,36,79,0,0.1,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JORVORSKIELANE","RB","TB","cbs1","Jorvorskie Lane",480,2015,119,372,17.025,4.3,17.025,-107.089475214065,NA,2.57806643822763,6.39214214876359,NA,NA,NA,NA,NA,NA,NA,12,44,1,7,1,53,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMESHANNA","TE","DAL","averageRobust","James Hanna",393,2015,83,366,13.46875,3.9,22.125,-107.127238484516,NA,2.99051988668285,9.57863290523931,NA,0,NA,NA,0,0,0,NA,0,0,9.325,2,98.15,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDRECALDWELL","WR","DEN","average","Andre Caldwell",32,2015,122,360,39.96875,6.7,69.35,-107.160377658388,199.8,6.19558698739932,26.3834336832162,46.3,0,0,0,0,0,0,0,0,0,22.675,9,264.55,1.05,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RONNIEBROWN","RB","SD","averageRobust","Ronnie Brown",747,2015,117,367,16.85625,6.475,33.6,-107.258225214065,NA,3.47743379889545,13.647718063227,NA,5.5,0,0,0,0,0,29,83.25,0,9.5,5,68.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MICHAELHOOMANAWANUI","TE","NE","average","Michael Hoomanawanui",640,2015,83,361,13.309375,4.48755214420553,29.8749478557945,-107.286613484516,NA,3.78472744940355,13.6670047277802,NA,0,0,0,0,0,0,0,0,0,7.975,2,93.275,0.275,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISAIAHCROWELL","RB","CLE","espn","Isaiah Crowell",371,2015,94,270,16.725,16.725,94.325,-107.389475214065,194.8,5.34025622026655,34.7980864835506,26.3,0,0,0,0,0,0,20,76,1,6,4,37,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANIELFELLS","TE","NYG","averageRobust","Daniel Fells",228,2015,84,368,13.1875,7.5,47.8,-107.408488484516,NA,5.47279154051778,22.3567150613263,NA,0,NA,NA,0,0,0,NA,0,0,10.05,10,105.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOEMCKNIGHT","RB","KC","average","Joe McKnight",450,2015,120,362,16.6875,13.075,20.3,-107.426975214065,NA,2.41899509233832,5.10884649407281,NA,1,NA,NA,0,0,0,22,47.5,0,6,7,59.5,1,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOEMCKNIGHT","RB","KC","averageRobust","Joe McKnight",450,2015,118,369,16.6875,13.075,20.3,-107.426975214065,NA,2.41899509233832,5.10884649407281,NA,1,NA,NA,0,0,0,22,47.5,0,6,7,59.5,1,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDRECALDWELL","WR","DEN","averageRobust","Andre Caldwell",32,2015,132,370,39.6690713456659,6.7,69.35,-107.460056312722,199.8,6.19558698739932,26.3834336832162,46.3,0,0,0,0,0,0,0,0,0,23,9,264.55,1.00005355761099,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LEONWASHINGTON","RB","TEN","averageRobust","Leon Washington",572,2015,119,371,16.5375,9.775,32.675,-107.576975214065,NA,3.26700230801851,11.9500784516253,NA,7.1,NA,NA,0,0,0,6,33.875,0,10.4,14,86,0,0.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KYLEJUSZCZYK","RB","BAL","cbs2","Kyle Juszczyk",552,2015,104,334,16.525,15.875,39.325,-107.589475214065,NA,3.44117214688408,13.3551800187543,NA,NA,NA,NA,NA,NA,NA,10,39,0,9,19,53,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STORMJOHNSON","RB","JAC","espn","Storm Johnson",812,2015,95,271,16.5,11.075,35.9,-107.614475214065,215.7,4.43502218322787,10.7147020296102,38.9,0,0,0,0,0,0,28,120,0,5,1,36,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACESANDERS","WR","JAC","average","Ace Sanders",5,2015,123,363,39.425,11.425,57.1,-107.704127658388,264.4,6.83235721228507,24.361013081014,63.6,0,0,0,0,0,0,4,8,0,26.0666666666667,5,265,1.06666666666667,0.1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ERIKLORIG","RB","NO","averageRobust","Erik Lorig",328,2015,120,372,16.24875,8.22,19.075,-107.865725214065,NA,2.47434264170609,5.55535852428386,NA,5.8,NA,NA,0,0,0,5,17.675,0,9.1,3,67.85,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PATRICKDIMARCO","RB","ATL","yahoo","Patrick DiMarco",688,2015,100,309,16.1625,6.6,16.1625,-107.951975214065,NA,2.41441852346704,5.07192538227184,NA,0,NA,NA,0,0,0,3,0,0,9.3,8,71.7,1.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEARPASCOE","TE","ATL","cbs2","Bear Pascoe",66,2015,73,335,12.625,6.12507907639244,25.3749209236076,-107.970988484516,393,3.68561023170405,10.8634397368728,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,101,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DERRICKCOLEMAN","RB","SEA","average","Derrick Coleman",279,2015,121,364,16.075,9.625,25.55,-108.039475214065,NA,2.82476763809177,8.38238480386101,NA,0,NA,NA,0,0,0,5.5,13.6666666666667,0.333333333333333,7,2,53.6666666666667,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMESCASEY","TE","PHI","average","James Casey",390,2015,84,365,12.53125,11.6250582056688,26.6249383820319,-108.064738484516,362.5,2.58470972497248,10.9074587439055,4.5,0,0,0,0,0,0,0,0,0,6,2,76.25,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRANKSUMMERS","RB","BUF","yahoo","Frank Summers",337,2015,101,310,16.0325,12.125,26.9,-108.081975214065,393,7.04723648550757,7.65584458110273,99,11.3,NA,NA,0,0,0,12,33.2,1.1,8.8,8,41.7,0.2,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAMICHAELJAMES","RB","SF","average","LaMichael James",558,2015,122,366,16.025,7.475,7.475,-108.089475214065,362,7.35254797646264,21.608259416251,87,0,0,0,0,0,0,11.6666666666667,50.6666666666667,0,8.33333333333333,NA,71.6666666666667,0.333333333333333,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOZZYWHITTAKER","RB","CAR","yahoo","Fozzy Whittaker",334,2015,102,311,15.95,15.95,15.95,-108.164475214065,NA,3.2424069948762,11.7516576844858,NA,15.8,0,0,0,0,0,15.5,57,1,4,4,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHADHENNE","QB","JAC","average","Chad Henne",154,2015,38,367,33.5575,16.63,65.74,-108.190101193478,202.1,6.57210204061004,22.0131481543796,81.9,170.775,134.666666666667,91.6666666666667,1248,6.5,5.75,17.6666666666667,46.275,0,0,0,0,0,0,0,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDDICKSON","TE","CAR","yahoo","Ed Dickson",316,2015,68,312,12.375,12.3750523752729,63.3749476247271,-108.220988484516,281,4.63652161352615,30.4063624098642,7,0,0,0,0,0,0,0,0,0,7.7,9,79.8,0.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KYLEJUSZCZYK","RB","BAL","cbs1","Kyle Juszczyk",552,2015,120,373,15.875,15.875,39.325,-108.239475214065,NA,3.44117214688408,13.3551800187543,NA,NA,NA,NA,NA,NA,NA,14,45,1,6,19,43,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISGIVENS","WR","STL","yahoo","Chris Givens",174,2015,102,313,38.85,38.85,91.875,-108.279127658388,196.2,5.90931441999854,23.849225834745,45.5,1,0,0,0,0,0,4,4,0,19.8,17,262,1,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRANDONPETTIGREW","TE","DET","yahoo","Brandon Pettigrew",109,2015,69,314,12.2,12.2,70.875,-108.395988484516,201.9,6.84466116907772,25.4421443344175,49.6,0,0,0,0,0,0,0,0,0,10.8,14,88,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ERIKLORIG","RB","NO","cbs2","Erik Lorig",328,2015,105,336,15.7,8.22,19.075,-108.414475214065,NA,2.47434264170609,5.55535852428386,NA,NA,NA,NA,NA,NA,NA,5,17,0,9,3,64,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARQUISEGOODWIN","WR","BUF","averageRobust","Marquise Goodwin",604,2015,133,373,38.6294535744975,-0.4,74.35,-108.49967408389,319.7,6.64184161072542,33.1700563699149,41.8,1.4,0,0,0,0,0,0,0.05,0,14.9012119681545,6,246.586229211022,1.20019582051996,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRANDONBOLDEN","RB","NE","cbs2","Brandon Bolden",98,2015,106,337,15.6,7.765,67.825,-108.514475214065,208.7,7.24043877244982,27.8478115537529,76.3,NA,NA,NA,NA,NA,NA,37,156,0,0,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISGRAGG","TE","BUF","averageRobust","Chris Gragg",175,2015,85,374,11.9769855022205,4.0000765089771,22.6249234910229,-108.619002982295,NA,3.1889234934637,10.5999625343284,NA,0,0,0,0,0,0,0,0,0,7.39162858193252,6,71.815884017764,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DARICKROGERS","WR","IND","cbs1","Da'Rick Rogers",237,2015,138,374,38.5,19.25,19.25,-108.629127658388,254,7.37259870947161,27.2236110756821,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,212,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LOUISMURPHY","WR","TB","average","Louis Murphy",580,2015,124,368,38.4875,-0.2,76.15,-108.641627658388,365,7.9853185588505,32.9991761260793,70,0,0,0,0,0,0,0,0,0,18.375,35,243.5,1.375,0,0,0.0666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANIELHERRON","RB","IND","yahoo","Daniel Herron",230,2015,103,315,15.4,-0.3,15.4,-108.714475214065,274.3,6.30510771506628,11.1015764646288,78.5,31.8,0,0,0,0,0,0,111,0.3,3,2,17.6,0.1,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARCUSLATTIMORE","RB","SF","espn","Marcus Lattimore",591,2015,96,272,15.4,15.4,35.75,-108.714475214065,253,6.38756883426062,11.2285721858718,80.1,0,0,0,0,0,0,14,69,1,3,NA,20,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMESCASEY","TE","PHI","cbs2","James Casey",390,2015,74,338,11.875,11.6250582056688,26.6249383820319,-108.720988484516,362.5,2.58470972497248,10.9074587439055,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,95,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRIANHOYER","QB","CLE","averageRobust","Brian Hoyer",120,2015,37,375,32.9951293520324,18.88,111.862,-108.752471841445,188.1,7.88518537939687,42.2430193168055,71.6,146.25,105.25,65,1475.5,8.75,7.99995688265586,11.75,20.25,0,0,0,0,0,0,0.2,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARQUESSWILSON","WR","CHI","average","Marquess Wilson",603,2015,125,369,38.3708333333333,8.2375,68.875,-108.758294325055,261.7,9.33932252303372,30.3204508472967,103.5,0,NA,NA,0,0,0,NA,0,0,16.6333333333333,0,254.166666666667,1.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VIRGILGREEN","TE","DEN","averageRobust","Virgil Green",882,2015,86,376,11.8,2.375,45,-108.795988484516,NA,5.90064513884021,24.5591929495522,NA,2,NA,NA,0,0,0,NA,3,0,2,2,92,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LEONWASHINGTON","RB","TEN","cbs1","Leon Washington",572,2015,121,375,15.3,9.775,32.675,-108.814475214065,NA,3.26700230801851,11.9500784516253,NA,NA,NA,NA,NA,NA,NA,7,34,0,8,14,76,0,0.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
