"pos","name","points","name_info","games","team","overall_rank","age","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","sack","fumlRec","int","defTD","ptsA","passYdsAPG","rushYdsAPG","safety","kickTD","pts","ptsPG","passYdsA","rushYdsA","ptsAPG","td","fumlRecoveryPts","intCaughtPts","sackPts","safetyPts","tdPts","paPts","year","overallRank","positionRank","vor"
"WR","JACOBYJONES",57.5,"Jacoby Jones","12","BAL",200,29,9,0,0,0,0,0,2,0,0,0,37,455,12.3,2,58,NA,78,NA,0,0,0,0,0,45.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,270,82,-47.2
"TE","JERMAINEGRESHAM",69.8,"Jermaine Gresham","14","CIN",188,25,14,0,0,0,0,0,0,0,NA,0,46,458,9.96,4,64,NA,24,NA,0,0,0,0,0,45.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,242,20,-47.8
"WR","RISHARDMATTHEWS",56.8,"Rishard Matthews","16","MIA",202,24,5,0,0,0,0,0,0,0,NA,0,41,448,10.93,2,57,NA,79,NA,0,0,0,0,0,44.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,272,83,-47.9
"TE","JORDANREED",69.7,"Jordan Reed","9","WAS",176,23,4,0,0,0,0,0,1,18,18,0,45,499,11.09,3,70,NA,20,NA,0,0,0,1.8,0,49.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,243,21,-47.9
"WR","JASONAVANT",56.7,"Jason Avant","16","PHI",213,30,14,0,0,0,0,0,0,0,NA,0,38,447,11.76,2,55,NA,85,NA,0,0,0,0,0,44.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,273,84,-48
"K","GRAHAMGANO",128,NA,NA,"CAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,5,6,3,42,0,39,20,30,-3,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,113,15,-48
"WR","JERRELJERNIGAN",56.6,"Jerrel Jernigan","15","NYG",214,24,3,0,0,0,0,0,2,57,28.5,1,29,329,11.34,2,55,NA,86,NA,0,0,0,5.7,6,32.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,274,85,-48.1
"WR","MIKEBROWN",56.6,"Mike Brown","11","JAX",212,24,6,0,0,0,0,0,0,0,NA,0,32,446,13.94,2,55,NA,87,NA,0,0,0,0,0,44.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,274,85,-48.1
"RB","KNILEDAVIS",55.7,"Knile Davis","16","KAN",218,22,1,0,0,0,0,0,70,242,3.46,4,11,75,6.82,0,54,NA,59,NA,0,0,0,24.2,24,7.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,277,57,-48.4
"RB","JORDANTODMAN",55.2,"Jordan Todman","16","JAX",215,23,2,0,0,0,0,0,76,256,3.37,2,14,116,8.29,1,55,NA,57,NA,0,0,0,25.6,12,11.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,280,58,-48.9
"TE","ZACHMILLER",68.7,"Zach Miller","14","SEA",178,28,12,0,0,0,0,0,0,0,NA,0,33,387,11.73,5,69,NA,21,NA,0,0,0,0,0,38.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,244,22,-48.9
"RB","KENDALLHUNTER",55.1,"Kendall Hunter","16","SFO",219,25,0,0,0,0,0,0,78,358,4.59,3,2,13,6.5,0,53,NA,60,NA,0,0,0,35.8,18,1.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,281,59,-49
"WR","LEONARDHANKERSON",55.5,"Leonard Hankerson","10","WAS",206,25,7,0,0,0,0,0,0,0,NA,0,30,375,12.5,3,56,NA,84,NA,0,0,0,0,0,37.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,279,87,-49.2
"WR","DAVIDNELSON",54.3,"David Nelson","12","NYJ",216,27,6,0,0,0,0,0,0,0,NA,0,36,423,11.75,2,54,NA,88,NA,0,0,0,0,0,42.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,282,88,-50.4
"K","BLAIRWALSH",125,NA,NA,"MIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,5,2,4,43,1,57,20,10,-4,43,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,119,16,-51
"WR","VINCENTBROWN",53.2,"Vincent Brown","16","SDG",220,24,10,0,0,0,0,0,0,0,NA,0,41,472,11.51,1,53,NA,89,NA,0,0,0,0,0,47.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,284,89,-51.5
"QB","GENOSMITH",201.74,"Geno Smith","16","NYJ",86,23,16,247,443,3046,12,21,72,366,5.08,6,1,13,13,0,194,NA,20,NA,121.84,48,-42,36.6,36,1.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,37,20,-51.78
"TE","HEATHMILLER",65.3,"Heath Miller","14","PIT",189,31,14,0,0,0,0,0,0,0,NA,0,58,593,10.22,1,63,NA,26,NA,0,0,0,0,0,59.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,247,23,-52.3
"RB","BRYCEBROWN",51.8,"Bryce Brown","16","PHI",217,22,1,0,0,0,0,0,75,314,4.19,2,8,84,10.5,0,54,NA,58,NA,0,0,0,31.4,12,8.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,286,60,-52.3
"RB","WILLISMCGAHEE",51.7,"Willis McGahee","12","CLE",230,32,6,0,0,0,0,0,138,377,2.73,2,8,20,2.5,0,50,NA,62,NA,0,0,0,37.7,12,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,287,61,-52.4
"RB","MARKINGRAM",51.4,"Mark Ingram","11","NOR",224,24,3,0,0,0,0,0,78,386,4.95,1,7,68,9.71,0,51,NA,61,NA,0,0,0,38.6,6,6.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,289,62,-52.7
"TE","MYCHALRIVERA",64.7,"Mychal Rivera","16","OAK",182,23,3,0,0,0,0,0,0,0,NA,0,38,407,10.71,4,65,NA,22,NA,0,0,0,0,0,40.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,249,24,-52.9
"WR","SANTONIOHOLMES",51.6,"Santonio Holmes","11","NYJ",221,29,11,0,0,0,0,0,0,0,NA,0,23,456,19.83,1,52,NA,90,NA,0,0,0,0,0,45.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,288,90,-53.1
"Def","NEWENGLANDPATRIOTS",150.77328," 11. New England Patriots","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,12,17,3,338,"239.0","134.1",0,0,95,"5.9",239,134.1,21.125,3,24,34,48,0,18,26.77328,2013,82,8,-53.25744
"WR","NATEBURLESON",51.3,"Nate Burleson","9","DET",226,32,8,0,0,0,0,0,2,-8,-4,0,39,461,11.82,1,51,NA,91,NA,0,0,0,-0.8,0,46.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,291,91,-53.4
"TE","JEFFCUMBERLAND",63.8,"Jeff Cumberland","15","NYJ",186,26,12,0,0,0,0,0,0,0,NA,0,26,398,15.31,4,64,NA,25,NA,0,0,0,0,0,39.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,251,25,-53.8
"WR","KELLENWINSLOW",50.8,"Kellen Winslow","12","NYJ",227,30,3,0,0,0,0,0,0,0,NA,0,31,388,12.52,2,51,NA,92,NA,0,0,0,0,0,38.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,292,92,-53.9
"WR","BRANDONGIBSON",50.6,"Brandon Gibson","7","MIA",228,26,2,0,0,0,0,0,0,0,NA,0,30,326,10.87,3,51,NA,93,NA,0,0,0,0,0,32.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,293,93,-54.1
"TE","JOSEPHFAURIA",62.7,"Joseph Fauria","16","DET",184,23,2,0,0,0,0,0,0,0,NA,0,18,207,11.5,7,65,NA,23,NA,0,0,0,0,0,20.7,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,254,26,-54.9
"K","ROBBIRONAS",121,NA,NA,"TEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,5,2,4,41,0,54,20,10,-4,41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,131,17,-55
"RB","BRANDONJACOBS",49.1,"Brandon Jacobs","7","NYG",241,31,1,0,0,0,0,0,58,238,4.1,4,2,13,6.5,0,47,NA,65,NA,0,0,0,23.8,24,1.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,297,63,-55
"RB","TOBYGERHART",49.1,"Toby Gerhart","14","MIN",240,26,0,0,0,0,0,0,36,283,7.86,2,13,88,6.77,0,47,NA,64,NA,0,0,0,28.3,12,8.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,297,63,-55
"WR","TJGRAHAM",49.5,"T.J. Graham","16","BUF",239,24,7,0,0,0,0,0,4,14,3.5,0,23,361,15.7,2,48,NA,99,NA,0,0,0,1.4,0,36.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,295,94,-55.2
"WR","ANDREHOLMES",49.1,"Andre Holmes","10","OAK",232,25,4,0,0,0,0,0,0,0,NA,0,25,431,17.24,1,49,NA,95,NA,0,0,0,0,0,43.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,297,95,-55.6
"RB","MICHAELBUSH",48.5,"Michael Bush","15","CHI",235,29,0,0,0,0,0,0,63,197,3.13,3,4,48,12,1,49,NA,63,NA,0,0,0,19.7,18,4.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,301,65,-55.6
"WR","COLEBEASLEY",48.8,"Cole Beasley","14","DAL",233,24,3,0,0,0,0,0,0,0,NA,0,39,368,9.44,2,49,NA,96,NA,0,0,0,0,0,36.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,300,96,-55.9
"K","GREGZUERLEIN",120,NA,NA,"STL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,8,1,2,34,0,51,32,5,-2,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,133,18,-56
"K","RYANSUCCOP",120,NA,NA,"KAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,6,1,6,52,0,45,24,5,-6,52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,133,18,-56
"WR","EARLBENNETT",48.3,"Earl Bennett","15","CHI",229,26,3,0,0,0,0,0,0,0,NA,0,32,243,7.59,4,50,NA,94,NA,0,0,0,0,0,24.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,302,97,-56.4
"WR","DAVONEBESS",48.2,"Davone Bess","14","CLE",236,28,3,0,0,0,0,0,0,0,NA,0,42,362,8.62,2,48,NA,97,NA,0,0,0,0,0,36.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,303,98,-56.5
"WR","ALDRICKROBINSON",48.1,"Aldrick Robinson","16","WAS",238,25,1,0,0,0,0,0,3,-4,-1.33,0,18,365,20.28,2,48,NA,98,NA,0,0,0,-0.4,0,36.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,304,99,-56.6
"K","MATTBRYANT",119,NA,NA,"ATL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,5,3,3,39,0,48,20,15,-3,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,140,20,-57
"Def","BUFFALOBILLS",147.01808," 7. Buffalo Bills","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,7,23,3,388,"204.4","128.9",0,0,104,"6.5",204.4,128.9,24.25,3,14,46,56,0,18,13.01808,2013,84,9,-57.01264
"WR","MARQUISEGOODWIN",47.6,"Marquise Goodwin","12","BUF",243,23,1,0,0,0,0,0,3,13,4.33,0,17,283,16.65,3,46,NA,101,NA,0,0,0,1.3,0,28.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,306,100,-57.1
"WR","JUSTINBLACKMON",47.4,"Justin Blackmon","4","JAX",242,23,4,0,0,0,0,0,1,-1,-1,0,29,415,14.31,1,47,NA,100,NA,0,0,0,-0.1,0,41.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,307,101,-57.3
"TE","MARCEDESLEWIS",59.9,"Marcedes Lewis","11","JAX",199,29,10,0,0,0,0,0,0,0,NA,0,25,359,14.36,4,58,NA,27,NA,0,0,0,0,0,35.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,260,27,-57.7
"RB","PEYTONHILLIS",46.3,"Peyton Hillis","7","2TM",245,27,1,0,0,0,0,0,73,247,3.38,2,13,96,7.38,0,44,NA,66,NA,0,0,0,24.7,12,9.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,308,66,-57.8
"K","ALEXHENERY",118,NA,NA,"PHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7,1,5,45,0,45,28,5,-5,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,143,21,-58
"K","CALEBSTURGIS",117,NA,NA,"MIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,8,3,8,33,0,45,32,15,-8,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,146,22,-59
"WR","ROBERTMEACHEM",44.3,"Robert Meachem","15","NOR",244,29,5,0,0,0,0,0,2,-1,-0.5,0,16,324,20.25,2,44,NA,102,NA,0,0,0,-0.1,0,32.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,310,102,-60.4
"TE","TYLEREIFERT",56.5,"Tyler Eifert","15","CIN",205,23,15,0,0,0,0,0,0,0,NA,0,39,445,11.41,2,57,NA,28,NA,0,0,0,0,0,44.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,276,28,-61.1
"K","MIKENUGENT",114,NA,NA,"CIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,3,4,52,1,24,28,15,-4,52,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,152,23,-62
"TE","LADARIUSGREEN",55.6,"Ladarius Green","16","SDG",207,23,8,0,0,0,0,0,0,0,NA,0,17,376,22.12,3,56,NA,29,NA,0,0,0,0,0,37.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,278,29,-62
"WR","BRIANQUICK",42.2,"Brian Quick","16","STL",248,24,4,0,0,0,0,0,0,0,NA,0,18,302,16.78,2,42,NA,103,NA,0,0,0,0,0,30.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,313,103,-62.5
"WR","SIDNEYRICE",41.1,"Sidney Rice","8","SEA",254,27,6,0,0,0,0,0,0,0,NA,0,15,231,15.4,3,39,NA,105,NA,0,0,0,0,0,23.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,316,104,-63.6
"TE","BRANDONPETTIGREW",53.6,"Brandon Pettigrew","14","DET",223,28,14,0,0,0,0,0,0,0,NA,0,41,416,10.15,2,52,NA,31,NA,0,0,0,0,0,41.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,283,30,-64
"RB","RONNIEHILLMAN",39.7,"Ronnie Hillman","9","DEN",262,22,0,0,0,0,0,0,55,218,3.96,1,12,119,9.92,0,38,NA,69,NA,0,0,0,21.8,6,11.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,320,67,-64.4
"WR","STEPHENHILL",40.2,"Stephen Hill","12","NYJ",260,22,11,0,0,0,0,0,0,0,NA,0,24,342,14.25,1,38,NA,108,NA,0,0,0,0,0,34.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,318,105,-64.5
"WR","DARRIUSHEYWARDBEY",39.5,"Darrius Heyward-Bey","16","IND",250,26,11,0,0,0,0,0,3,26,8.67,0,29,309,10.66,1,42,NA,104,NA,0,0,0,2.6,0,30.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,321,106,-65.2
"TE","DALLASCLARK",52.3,"Dallas Clark","12","BAL",222,34,0,0,0,0,0,0,0,0,NA,0,31,343,11.06,3,52,NA,30,NA,0,0,0,0,0,34.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,285,31,-65.3
"WR","KEVINOGLETREE",38.9,"Kevin Ogletree","16","2TM",256,26,2,0,0,0,0,0,0,0,NA,0,21,269,12.81,2,39,NA,106,NA,0,0,0,0,0,26.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,322,107,-65.8
"WR","ANDRECALDWELL",38.7,"Andre Caldwell","16","DEN",253,28,2,0,0,0,0,0,1,7,7,0,16,200,12.5,3,39,NA,107,NA,0,0,0,0.7,0,20,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,323,108,-66
"K","GARRETTHARTLEY",110,NA,NA,"NOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,9,1,8,41,0,36,36,5,-8,41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,157,24,-66
"RB","BENNYCUNNINGHAM",38,"Benny Cunningham","14","STL",258,23,0,0,0,0,0,0,47,261,5.55,1,6,59,9.83,0,38,NA,67,NA,0,0,0,26.1,6,5.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,324,68,-66.1
"TE","ROBHOUSLER",51.4,"Rob Housler","13","ARI",225,25,10,0,0,0,0,0,0,0,NA,0,39,454,11.64,1,51,NA,32,NA,0,0,0,0,0,45.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,289,32,-66.2
