"name","player","pos","team","overallRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_eds","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_nf","projectedPts_wf","projectedPts_yahoo","passAttMedian","passCompMedian","passIncompMedian","rushAttMedian","projectedPtsMean","projectedPtsMedian","pick","sdPts","sdPick","risk"
"KAHLILBELL","Kahlil Bell","RB","GB",814,-0.12,-0.12,NA,NA,-0.12,-0.12,NA,NA,NA,-0.12,-0.12,-0.12,-0.12,-0.12,NA,NA,-0.12,NA,NA,NA,NA,NA,0,-0.12,-0.12,NA,NA,NA,NA
"FREDDAVIS","Fred Davis","TE","WAS",815,-0.15,9.57,NA,NA,-0.15,-0.15,NA,NA,NA,-0.15,-0.15,-0.15,-0.15,-0.15,NA,NA,-0.15,NA,NA,NA,NA,NA,NA,3.09,-0.15,NA,3.24,NA,2.52640215161658
"TOMCRABTREE","Tom Crabtree","TE","TB",815,-0.15,15.155,NA,NA,-0.15,-0.15,NA,NA,NA,-0.15,-0.15,-0.15,-0.15,-0.15,NA,NA,-0.15,NA,NA,NA,NA,NA,NA,4.95166666666667,-0.15,NA,5.10166666666667,NA,2.86721201666071
"THADDEUSLEWIS","Thaddeus Lewis","QB",NA,817,-0.165,1.46,NA,NA,-0.165,-0.165,NA,7.9,NA,-0.165,-0.165,-0.165,-0.165,-0.165,NA,NA,-0.165,NA,NA,0,0,0,0,1.45,-0.165,NA,2.54504398564915,NA,2.3991785891479
"KELLENWINSLOW","Kellen Winslow Jr","TE",NA,818,-0.24,14.955,NA,NA,-0.24,-0.24,NA,NA,NA,-0.24,-0.24,-0.24,-0.24,-0.24,NA,NA,-0.24,NA,NA,NA,NA,NA,NA,3.55875,-0.24,NA,5.065,NA,2.86049955736709
"ARMANTIEDWARDS","Armanti Edwards","WR",NA,819,-0.27,-0.27,NA,NA,-0.27,-0.27,NA,NA,NA,-0.27,-0.27,-0.27,-0.27,-0.27,NA,NA,-0.27,NA,NA,NA,NA,NA,0,-0.27,-0.27,NA,NA,NA,NA
"DORINDICKERSON","Dorin Dickerson","TE","DET",819,-0.27,-0.27,NA,NA,-0.27,-0.27,NA,NA,NA,-0.27,-0.27,-0.27,-0.27,-0.27,NA,NA,-0.27,NA,NA,NA,NA,NA,NA,-0.27,-0.27,NA,NA,NA,NA
"PATRICKEDWARDS","Patrick Edwards","WR",NA,821,-0.36,-0.36,NA,NA,-0.36,-0.36,NA,NA,NA,-0.36,-0.36,-0.36,-0.36,-0.36,NA,NA,-0.36,NA,NA,NA,NA,NA,0,-0.36,-0.36,NA,NA,NA,NA
"DAVIDREED","David Reed","WR","SF",822,-0.69,-0.69,NA,NA,-0.69,-0.69,NA,NA,NA,-0.69,-0.69,-0.69,-0.69,-0.69,NA,NA,-0.69,NA,NA,NA,NA,NA,0,-0.69,-0.69,NA,NA,NA,NA
"DAVIDWILSON","David Wilson","RB","NYG",823,-0.72,-0.72,NA,NA,-0.72,-0.72,NA,NA,NA,-0.72,-0.72,-0.72,-0.72,-0.72,NA,NA,-0.72,NA,NA,NA,NA,NA,0,-0.72,-0.72,NA,NA,NA,NA
"DEVONWYLIE","Devon Wylie","WR","SF",824,-0.84,-0.84,NA,NA,-0.84,-0.84,NA,NA,NA,-0.84,-0.84,-0.84,-0.84,-0.84,NA,NA,-0.84,NA,NA,NA,NA,NA,0,-0.84,-0.84,NA,NA,NA,NA
"VICKBALLARD","Vick Ballard","RB","IND",825,-0.855,32.565,NA,NA,-0.855,-0.855,NA,NA,NA,-0.855,-0.855,-0.855,-0.855,-0.855,NA,NA,-0.855,NA,NA,NA,0,NA,0,4.24857142857143,-0.855,NA,11.14,NA,3.9726320176051
"CURTISPAINTER","Curtis Painter","QB",NA,826,-0.975,1.32,NA,NA,-0.975,-0.975,NA,NA,NA,-0.975,-0.975,-0.975,-0.975,-0.975,NA,NA,-0.975,NA,NA,0,0,0,0,-0.1575,-0.975,NA,0.765,NA,2.07331114929739
"MATTMOORE","Matt Moore","QB","MIA",827,-1.32279897221584,1.28,15.98,NA,-3.89252318238113,-3.89252318238113,NA,4.834,-2.48,-1.25252318238113,-0.332523182381132,-2.29252318238113,-1.75252318238113,-3.89252318238113,NA,NA,-3.89252318238113,NA,NA,17.8571428571429,8.03706608117135,8.31862008585062,2.49992464823537,1.69627777777778,-1.32279897221584,NA,5.69625414060576,NA,2.97606140435101
"MICHEALSPURLOCK","Micheal Spurlock","WR","CHI",828,-1.41,-2.82,NA,NA,-1.41,-1.41,NA,NA,NA,-1.41,-1.41,-1.41,-1.41,-1.41,NA,NA,-1.41,NA,NA,NA,0,NA,0,-1.41,-1.41,NA,0.47,NA,2.01930636316237
"KENDALLHUNTER","Kendall Hunter","RB","SF",829,-1.44,73.4,NA,NA,-1.44,-1.44,NA,NA,NA,-1.44,-1.44,-1.44,-1.44,-1.44,NA,NA,-1.44,NA,NA,NA,0,NA,0,11.2733333333333,-1.44,NA,24.9466666666667,NA,6.5001780534382
